timestamp,product_id,category,base_price,cost_price,current_price,competitor_price,inventory_level,views_last_hour,add_to_cart_count,hour,day_of_week,month,is_weekend,rating,num_reviews,conversion_rate,demand
2025-03-31 12:00:00,P00378,Sports,276.41,127.76,329.75,266.77,297,38,4,12,0,3,0,3.12,1648,0.2105,8
2025-04-01 00:00:00,P00378,Sports,276.41,127.76,339.67,288.6,246,41,9,0,1,4,0,3.12,1648,0.1951,8
2025-04-01 12:00:00,P00378,Sports,276.41,127.76,307.28,287.39,87,34,1,12,1,4,0,3.12,1648,0.1765,6
2025-04-02 00:00:00,P00378,Sports,276.41,127.76,249.41,269.58,350,67,10,0,2,4,0,3.12,1648,0.2537,17
2025-04-02 12:00:00,P00378,Sports,276.41,127.76,301.73,306.74,361,57,9,12,2,4,0,3.12,1648,0.1404,8
2025-04-03 00:00:00,P00378,Sports,276.41,127.76,242.29,270.63,220,53,8,0,3,4,0,3.12,1648,0.2264,12
2025-04-03 12:00:00,P00378,Sports,276.41,127.76,293.08,293.05,251,46,5,12,3,4,0,3.12,1648,0.2609,12
2025-04-04 00:00:00,P00378,Sports,276.41,127.76,240.48,294.02,283,47,8,0,4,4,0,3.12,1648,0.4043,19
2025-04-04 12:00:00,P00378,Sports,276.41,127.76,270.37,297.29,236,50,6,12,4,4,0,3.12,1648,0.22,11
2025-04-05 00:00:00,P00378,Sports,276.41,127.76,291.16,270.15,51,39,7,0,5,4,1,3.12,1648,0.0769,3
2025-04-05 12:00:00,P00378,Sports,276.41,127.76,268.87,260.99,185,37,5,12,5,4,1,3.12,1648,0.2973,11
2025-04-06 00:00:00,P00378,Sports,276.41,127.76,276.64,282.42,47,57,3,0,6,4,1,3.12,1648,0.0877,5
2025-04-06 12:00:00,P00378,Sports,276.41,127.76,212.68,294.82,109,54,10,12,6,4,1,3.12,1648,0.2593,14
2025-04-07 00:00:00,P00378,Sports,276.41,127.76,281.74,250.27,387,52,10,0,0,4,0,3.12,1648,0.25,13
2025-04-07 12:00:00,P00378,Sports,276.41,127.76,226.15,287.08,258,59,9,12,0,4,0,3.12,1648,0.3898,23
2025-04-08 00:00:00,P00378,Sports,276.41,127.76,288.37,285.27,237,46,5,0,1,4,0,3.12,1648,0.2826,13
2025-04-08 12:00:00,P00378,Sports,276.41,127.76,300.07,286.32,215,59,4,12,1,4,0,3.12,1648,0.1186,7
2025-04-09 00:00:00,P00378,Sports,276.41,127.76,292.72,255.6,94,36,2,0,2,4,0,3.12,1648,0.1667,6
2025-04-09 12:00:00,P00378,Sports,276.41,127.76,299.12,316.72,373,41,3,12,2,4,0,3.12,1648,0.2195,9
2025-04-10 00:00:00,P00378,Sports,276.41,127.76,210.43,284.86,400,47,9,0,3,4,0,3.12,1648,0.4894,23
2025-04-10 12:00:00,P00378,Sports,276.41,127.76,309.48,313.1,59,64,8,12,3,4,0,3.12,1648,0.0469,3
2025-04-11 00:00:00,P00378,Sports,276.41,127.76,345.03,253.47,36,44,6,0,4,4,0,3.12,1648,0.0455,2
2025-04-11 12:00:00,P00378,Sports,276.41,127.76,306.27,260.72,7,45,2,12,4,4,0,3.12,1648,0.0444,2
2025-04-12 00:00:00,P00378,Sports,276.41,127.76,312.82,298.87,189,50,10,0,5,4,1,3.12,1648,0.14,7
2025-04-12 12:00:00,P00378,Sports,276.41,127.76,223.16,281.05,431,48,6,12,5,4,1,3.12,1648,0.3958,19
2025-04-13 00:00:00,P00378,Sports,276.41,127.76,267.84,284.37,122,54,13,0,6,4,1,3.12,1648,0.1852,10
2025-04-13 12:00:00,P00378,Sports,276.41,127.76,236.53,250.96,438,53,10,12,6,4,1,3.12,1648,0.3774,20
2025-04-14 00:00:00,P00378,Sports,276.41,127.76,250.95,297.67,58,56,12,0,0,4,0,3.12,1648,0.1071,6
2025-04-14 12:00:00,P00378,Sports,276.41,127.76,300.37,296.51,154,48,6,12,0,4,0,3.12,1648,0.1875,9
2025-04-15 00:00:00,P00378,Sports,276.41,127.76,234.97,279.36,30,44,7,0,1,4,0,3.12,1648,0.1136,5
2025-04-15 12:00:00,P00378,Sports,276.41,127.76,226.73,264.39,171,45,9,12,1,4,0,3.12,1648,0.5111,23
2025-04-16 00:00:00,P00378,Sports,276.41,127.76,222.54,299.38,199,51,8,0,2,4,0,3.12,1648,0.3137,16
2025-04-16 12:00:00,P00378,Sports,276.41,127.76,218.74,303.54,66,35,8,12,2,4,0,3.12,1648,0.2857,10
2025-04-17 00:00:00,P00378,Sports,276.41,127.76,255.0,236.08,416,55,7,0,3,4,0,3.12,1648,0.2182,12
2025-04-17 12:00:00,P00378,Sports,276.41,127.76,216.55,273.88,85,47,9,12,3,4,0,3.12,1648,0.383,18
2025-04-18 00:00:00,P00378,Sports,276.41,127.76,215.93,304.44,183,43,5,0,4,4,0,3.12,1648,0.3953,17
2025-04-18 12:00:00,P00378,Sports,276.41,127.76,294.45,316.7,80,64,5,12,4,4,0,3.12,1648,0.1406,9
2025-04-19 00:00:00,P00378,Sports,276.41,127.76,237.75,245.2,158,43,6,0,5,4,1,3.12,1648,0.3721,16
2025-04-19 12:00:00,P00378,Sports,276.41,127.76,212.14,284.15,332,45,9,12,5,4,1,3.12,1648,0.3778,17
2025-04-20 00:00:00,P00378,Sports,276.41,127.76,226.04,302.77,306,70,15,0,6,4,1,3.12,1648,0.3429,24
2025-04-20 12:00:00,P00378,Sports,276.41,127.76,303.95,292.39,252,59,8,12,6,4,1,3.12,1648,0.2034,12
2025-04-21 00:00:00,P00378,Sports,276.41,127.76,294.03,238.66,200,64,11,0,0,4,0,3.12,1648,0.1562,10
2025-04-21 12:00:00,P00378,Sports,276.41,127.76,340.16,297.97,262,52,9,12,0,4,0,3.12,1648,0.1154,6
2025-04-22 00:00:00,P00378,Sports,276.41,127.76,335.71,279.78,96,48,9,0,1,4,0,3.12,1648,0.1458,7
2025-04-22 12:00:00,P00378,Sports,276.41,127.76,223.17,286.18,348,53,5,12,1,4,0,3.12,1648,0.3585,19
2025-04-23 00:00:00,P00378,Sports,276.41,127.76,317.47,312.27,188,44,5,0,2,4,0,3.12,1648,0.1818,8
2025-04-23 12:00:00,P00378,Sports,276.41,127.76,238.87,255.51,70,43,10,12,2,4,0,3.12,1648,0.2558,11
2025-04-24 00:00:00,P00378,Sports,276.41,127.76,319.01,257.2,100,52,8,0,3,4,0,3.12,1648,0.0962,5
2025-04-24 12:00:00,P00378,Sports,276.41,127.76,307.71,291.44,331,50,11,12,3,4,0,3.12,1648,0.22,11
2025-04-25 00:00:00,P00378,Sports,276.41,127.76,302.19,297.89,440,61,8,0,4,4,0,3.12,1648,0.1803,11
2025-04-25 12:00:00,P00378,Sports,276.41,127.76,313.16,261.05,147,52,4,12,4,4,0,3.12,1648,0.1154,6
2025-04-26 00:00:00,P00378,Sports,276.41,127.76,285.34,253.95,77,42,9,0,5,4,1,3.12,1648,0.119,5
2025-04-26 12:00:00,P00378,Sports,276.41,127.76,328.28,263.35,207,57,7,12,5,4,1,3.12,1648,0.1579,9
2025-04-27 00:00:00,P00378,Sports,276.41,127.76,338.38,291.19,250,45,6,0,6,4,1,3.12,1648,0.1333,6
2025-04-27 12:00:00,P00378,Sports,276.41,127.76,223.43,283.5,60,53,4,12,6,4,1,3.12,1648,0.1887,10
2025-04-28 00:00:00,P00378,Sports,276.41,127.76,311.24,269.85,85,51,4,0,0,4,0,3.12,1648,0.0784,4
2025-04-28 12:00:00,P00378,Sports,276.41,127.76,287.64,303.6,96,50,7,12,0,4,0,3.12,1648,0.18,9
2025-04-29 00:00:00,P00378,Sports,276.41,127.76,242.14,288.28,115,61,4,0,1,4,0,3.12,1648,0.2623,16
2025-04-29 12:00:00,P00378,Sports,276.41,127.76,334.58,274.76,155,62,12,12,1,4,0,3.12,1648,0.129,8
2025-04-30 00:00:00,P00378,Sports,276.41,127.76,324.56,260.18,259,65,12,0,2,4,0,3.12,1648,0.1077,7
2025-04-30 12:00:00,P00378,Sports,276.41,127.76,337.31,236.48,162,44,9,12,2,4,0,3.12,1648,0.1136,5
2025-05-01 00:00:00,P00378,Sports,276.41,127.76,270.27,240.37,355,58,7,0,3,5,0,3.12,1648,0.1724,10
2025-05-01 12:00:00,P00378,Sports,276.41,127.76,211.74,307.92,442,49,10,12,3,5,0,3.12,1648,0.551,27
2025-05-02 00:00:00,P00378,Sports,276.41,127.76,272.95,248.21,424,40,7,0,4,5,0,3.12,1648,0.35,14
2025-05-02 12:00:00,P00378,Sports,276.41,127.76,288.11,299.26,83,42,7,12,4,5,0,3.12,1648,0.2143,9
2025-05-03 00:00:00,P00378,Sports,276.41,127.76,293.55,258.81,413,46,7,0,5,5,1,3.12,1648,0.2391,11
2025-05-03 12:00:00,P00378,Sports,276.41,127.76,237.95,259.52,280,62,15,12,5,5,1,3.12,1648,0.3065,19
2025-05-04 00:00:00,P00378,Sports,276.41,127.76,247.98,312.72,93,38,5,0,6,5,1,3.12,1648,0.2632,10
2025-05-04 12:00:00,P00378,Sports,276.41,127.76,252.38,257.64,65,51,3,12,6,5,1,3.12,1648,0.1373,7
2025-05-05 00:00:00,P00378,Sports,276.41,127.76,242.11,268.06,69,58,14,0,0,5,0,3.12,1648,0.1207,7
2025-05-05 12:00:00,P00378,Sports,276.41,127.76,250.4,313.82,90,47,7,12,0,5,0,3.12,1648,0.2128,10
2025-05-06 00:00:00,P00378,Sports,276.41,127.76,232.58,294.1,104,53,8,0,1,5,0,3.12,1648,0.3208,17
2025-05-06 12:00:00,P00378,Sports,276.41,127.76,223.14,294.12,276,55,11,12,1,5,0,3.12,1648,0.4364,24
2025-05-07 00:00:00,P00378,Sports,276.41,127.76,292.96,291.89,6,58,6,0,2,5,0,3.12,1648,0.0517,3
2025-05-07 12:00:00,P00378,Sports,276.41,127.76,262.42,262.08,166,41,8,12,2,5,0,3.12,1648,0.2439,10
2025-05-08 00:00:00,P00378,Sports,276.41,127.76,343.06,285.27,14,51,2,0,3,5,0,3.12,1648,0.0392,2
2025-05-08 12:00:00,P00378,Sports,276.41,127.76,263.21,277.78,89,58,4,12,3,5,0,3.12,1648,0.1552,9
2025-05-09 00:00:00,P00378,Sports,276.41,127.76,256.23,294.97,15,60,6,0,4,5,0,3.12,1648,0.05,3
2025-05-09 12:00:00,P00378,Sports,276.41,127.76,230.14,259.99,420,39,3,12,4,5,0,3.12,1648,0.5385,21
2025-05-10 00:00:00,P00378,Sports,276.41,127.76,326.78,315.81,393,41,8,0,5,5,1,3.12,1648,0.2195,9
2025-05-10 12:00:00,P00378,Sports,276.41,127.76,271.92,301.82,251,51,8,12,5,5,1,3.12,1648,0.1961,10
2025-05-11 00:00:00,P00378,Sports,276.41,127.76,261.55,248.69,200,36,7,0,6,5,1,3.12,1648,0.25,9
2025-05-11 12:00:00,P00378,Sports,276.41,127.76,249.26,248.2,188,33,2,12,6,5,1,3.12,1648,0.4242,14
2025-05-12 00:00:00,P00378,Sports,276.41,127.76,321.97,301.59,151,48,8,0,0,5,0,3.12,1648,0.2083,10
2025-05-12 12:00:00,P00378,Sports,276.41,127.76,228.12,309.95,7,55,9,12,0,5,0,3.12,1648,0.0909,5
2025-05-13 00:00:00,P00378,Sports,276.41,127.76,276.79,257.34,331,63,8,0,1,5,0,3.12,1648,0.1905,12
2025-05-13 12:00:00,P00378,Sports,276.41,127.76,241.58,282.75,162,33,4,12,1,5,0,3.12,1648,0.3333,11
2025-05-14 00:00:00,P00378,Sports,276.41,127.76,249.38,256.16,280,46,7,0,2,5,0,3.12,1648,0.3913,18
2025-05-14 12:00:00,P00378,Sports,276.41,127.76,320.35,313.79,180,46,2,12,2,5,0,3.12,1648,0.2609,12
2025-05-15 00:00:00,P00378,Sports,276.41,127.76,280.65,256.69,124,36,2,0,3,5,0,3.12,1648,0.2778,10
2025-05-15 12:00:00,P00378,Sports,276.41,127.76,342.49,287.46,84,51,4,12,3,5,0,3.12,1648,0.0784,4
2025-05-16 00:00:00,P00378,Sports,276.41,127.76,296.08,264.1,202,31,2,0,4,5,0,3.12,1648,0.2258,7
2025-05-16 12:00:00,P00378,Sports,276.41,127.76,228.23,239.39,214,65,15,12,4,5,0,3.12,1648,0.2462,16
2025-05-17 00:00:00,P00378,Sports,276.41,127.76,253.71,314.92,201,51,2,0,5,5,1,3.12,1648,0.2549,13
2025-05-17 12:00:00,P00378,Sports,276.41,127.76,307.1,258.6,171,46,4,12,5,5,1,3.12,1648,0.1304,6
2025-05-18 00:00:00,P00378,Sports,276.41,127.76,323.99,242.24,21,59,7,0,6,5,1,3.12,1648,0.0169,1
2025-05-18 12:00:00,P00378,Sports,276.41,127.76,237.61,290.34,428,40,4,12,6,5,1,3.12,1648,0.5,20
2025-05-19 00:00:00,P00378,Sports,276.41,127.76,301.09,256.83,384,49,11,0,0,5,0,3.12,1648,0.1429,7
2025-05-19 12:00:00,P00378,Sports,276.41,127.76,249.34,299.23,14,60,4,12,0,5,0,3.12,1648,0.05,3
2025-05-20 00:00:00,P00378,Sports,276.41,127.76,299.82,253.02,431,51,9,0,1,5,0,3.12,1648,0.2157,11
2025-05-20 12:00:00,P00378,Sports,276.41,127.76,232.38,298.6,47,56,8,12,1,5,0,3.12,1648,0.125,7
2025-05-21 00:00:00,P00378,Sports,276.41,127.76,308.94,306.73,182,46,3,0,2,5,0,3.12,1648,0.1739,8
2025-05-21 12:00:00,P00378,Sports,276.41,127.76,260.33,263.68,393,61,13,12,2,5,0,3.12,1648,0.2459,15
2025-05-22 00:00:00,P00378,Sports,276.41,127.76,320.26,245.25,219,55,2,0,3,5,0,3.12,1648,0.1273,7
2025-05-22 12:00:00,P00378,Sports,276.41,127.76,284.91,317.27,297,47,6,12,3,5,0,3.12,1648,0.3191,15
2025-05-23 00:00:00,P00378,Sports,276.41,127.76,334.23,241.37,150,60,13,0,4,5,0,3.12,1648,0.0833,5
2025-05-23 12:00:00,P00378,Sports,276.41,127.76,302.59,247.72,217,40,7,12,4,5,0,3.12,1648,0.2,8
2025-05-24 00:00:00,P00378,Sports,276.41,127.76,255.47,263.5,52,55,10,0,5,5,1,3.12,1648,0.0727,4
2025-05-24 12:00:00,P00378,Sports,276.41,127.76,307.12,266.61,168,46,9,12,5,5,1,3.12,1648,0.1739,8
2025-05-25 00:00:00,P00378,Sports,276.41,127.76,241.06,298.97,354,48,11,0,6,5,1,3.12,1648,0.2708,13
2025-05-25 12:00:00,P00378,Sports,276.41,127.76,328.52,282.18,433,48,10,12,6,5,1,3.12,1648,0.1458,7
2025-05-26 00:00:00,P00378,Sports,276.41,127.76,272.71,299.9,286,50,4,0,0,5,0,3.12,1648,0.3,15
2025-05-26 12:00:00,P00378,Sports,276.41,127.76,299.21,291.18,125,55,12,12,0,5,0,3.12,1648,0.1273,7
2025-05-27 00:00:00,P00378,Sports,276.41,127.76,254.45,310.48,323,46,11,0,1,5,0,3.12,1648,0.3043,14
2025-05-27 12:00:00,P00378,Sports,276.41,127.76,286.43,269.74,413,54,10,12,1,5,0,3.12,1648,0.2037,11
2025-05-28 00:00:00,P00378,Sports,276.41,127.76,321.65,242.91,122,44,5,0,2,5,0,3.12,1648,0.1591,7
2025-05-28 12:00:00,P00378,Sports,276.41,127.76,262.27,275.23,159,50,4,12,2,5,0,3.12,1648,0.26,13
2025-05-29 00:00:00,P00378,Sports,276.41,127.76,240.32,301.56,178,50,3,0,3,5,0,3.12,1648,0.36,18
2025-05-29 12:00:00,P00378,Sports,276.41,127.76,269.34,261.62,327,49,7,12,3,5,0,3.12,1648,0.2245,11
2025-05-30 00:00:00,P00378,Sports,276.41,127.76,318.54,283.4,60,65,7,0,4,5,0,3.12,1648,0.0462,3
2025-05-30 12:00:00,P00378,Sports,276.41,127.76,269.87,255.91,290,39,7,12,4,5,0,3.12,1648,0.2821,11
2025-05-31 00:00:00,P00378,Sports,276.41,127.76,315.91,317.48,143,48,7,0,5,5,1,3.12,1648,0.1667,8
2025-05-31 12:00:00,P00378,Sports,276.41,127.76,302.23,239.58,308,36,5,12,5,5,1,3.12,1648,0.1944,7
2025-06-01 00:00:00,P00378,Sports,276.41,127.76,307.1,272.93,81,46,9,0,6,6,1,3.12,1648,0.1739,8
2025-06-01 12:00:00,P00378,Sports,276.41,127.76,340.02,260.58,13,67,16,12,6,6,1,3.12,1648,0.0149,1
2025-06-02 00:00:00,P00378,Sports,276.41,127.76,268.44,312.8,366,51,7,0,0,6,0,3.12,1648,0.3137,16
2025-06-02 12:00:00,P00378,Sports,276.41,127.76,330.08,260.28,393,46,3,12,0,6,0,3.12,1648,0.1957,9
2025-06-03 00:00:00,P00378,Sports,276.41,127.76,304.88,276.73,415,56,12,0,1,6,0,3.12,1648,0.1429,8
2025-06-03 12:00:00,P00378,Sports,276.41,127.76,311.78,265.33,251,53,3,12,1,6,0,3.12,1648,0.2264,12
2025-06-04 00:00:00,P00378,Sports,276.41,127.76,267.29,251.67,346,59,4,0,2,6,0,3.12,1648,0.1695,10
2025-06-04 12:00:00,P00378,Sports,276.41,127.76,211.95,246.93,72,57,12,12,2,6,0,3.12,1648,0.2105,12
2025-06-05 00:00:00,P00378,Sports,276.41,127.76,262.27,317.7,178,55,8,0,3,6,0,3.12,1648,0.2545,14
2025-06-05 12:00:00,P00378,Sports,276.41,127.76,280.13,280.1,288,49,9,12,3,6,0,3.12,1648,0.2449,12
2025-06-06 00:00:00,P00378,Sports,276.41,127.76,276.88,239.16,29,48,5,0,4,6,0,3.12,1648,0.0417,2
2025-06-06 12:00:00,P00378,Sports,276.41,127.76,299.24,256.27,195,50,11,12,4,6,0,3.12,1648,0.22,11
2025-06-07 00:00:00,P00378,Sports,276.41,127.76,222.76,268.83,431,53,3,0,5,6,1,3.12,1648,0.3019,16
2025-06-07 12:00:00,P00378,Sports,276.41,127.76,309.76,289.73,142,55,6,12,5,6,1,3.12,1648,0.1455,8
2025-06-08 00:00:00,P00378,Sports,276.41,127.76,304.81,291.53,123,52,3,0,6,6,1,3.12,1648,0.2115,11
2025-06-08 12:00:00,P00378,Sports,276.41,127.76,277.13,301.55,327,57,6,12,6,6,1,3.12,1648,0.2456,14
2025-06-09 00:00:00,P00378,Sports,276.41,127.76,254.63,285.17,403,62,12,0,0,6,0,3.12,1648,0.3226,20
2025-06-09 12:00:00,P00378,Sports,276.41,127.76,272.38,278.03,325,62,14,12,0,6,0,3.12,1648,0.2258,14
2025-06-10 00:00:00,P00378,Sports,276.41,127.76,317.84,303.0,352,69,8,0,1,6,0,3.12,1648,0.1014,7
2025-06-10 12:00:00,P00378,Sports,276.41,127.76,290.05,236.97,23,63,8,12,1,6,0,3.12,1648,0.0317,2
2025-06-11 00:00:00,P00378,Sports,276.41,127.76,258.48,255.81,295,57,6,0,2,6,0,3.12,1648,0.2982,17
2025-06-11 12:00:00,P00378,Sports,276.41,127.76,294.36,283.73,24,58,12,12,2,6,0,3.12,1648,0.0345,2
2025-06-12 00:00:00,P00378,Sports,276.41,127.76,211.61,293.27,139,54,6,0,3,6,0,3.12,1648,0.5556,30
2025-06-12 12:00:00,P00378,Sports,276.41,127.76,274.32,303.07,62,47,5,12,3,6,0,3.12,1648,0.1702,8
2025-06-13 00:00:00,P00378,Sports,276.41,127.76,228.95,270.18,129,61,4,0,4,6,0,3.12,1648,0.3934,24
2025-06-13 12:00:00,P00378,Sports,276.41,127.76,244.18,239.62,96,52,8,12,4,6,0,3.12,1648,0.2692,14
2025-06-14 00:00:00,P00378,Sports,276.41,127.76,274.8,248.4,292,66,4,0,5,6,1,3.12,1648,0.1667,11
2025-06-14 12:00:00,P00378,Sports,276.41,127.76,319.25,307.19,416,49,8,12,5,6,1,3.12,1648,0.2245,11
2025-06-15 00:00:00,P00378,Sports,276.41,127.76,220.22,293.62,197,57,2,0,6,6,1,3.12,1648,0.3333,19
2025-06-15 12:00:00,P00378,Sports,276.41,127.76,315.75,268.27,326,50,3,12,6,6,1,3.12,1648,0.12,6
2025-06-16 00:00:00,P00378,Sports,276.41,127.76,248.19,271.59,379,63,14,0,0,6,0,3.12,1648,0.3333,21
2025-06-16 12:00:00,P00378,Sports,276.41,127.76,325.72,292.82,325,49,8,12,0,6,0,3.12,1648,0.2041,10
2025-06-17 00:00:00,P00378,Sports,276.41,127.76,312.23,287.92,160,56,5,0,1,6,0,3.12,1648,0.2143,12
2025-06-17 12:00:00,P00378,Sports,276.41,127.76,215.83,243.56,313,62,10,12,1,6,0,3.12,1648,0.2419,15
2025-06-18 00:00:00,P00378,Sports,276.41,127.76,233.75,268.82,132,52,9,0,2,6,0,3.12,1648,0.2885,15
2025-06-18 12:00:00,P00378,Sports,276.41,127.76,218.28,263.52,215,68,11,12,2,6,0,3.12,1648,0.3235,22
2025-06-19 00:00:00,P00378,Sports,276.41,127.76,290.77,258.88,360,64,7,0,3,6,0,3.12,1648,0.1875,12
2025-06-19 12:00:00,P00378,Sports,276.41,127.76,248.35,262.73,31,50,3,12,3,6,0,3.12,1648,0.06,3
2025-06-20 00:00:00,P00378,Sports,276.41,127.76,335.13,248.14,167,62,11,0,4,6,0,3.12,1648,0.1452,9
2025-06-20 12:00:00,P00378,Sports,276.41,127.76,216.46,277.53,50,59,8,12,4,6,0,3.12,1648,0.2034,12
2025-06-21 00:00:00,P00378,Sports,276.41,127.76,239.52,292.87,14,50,5,0,5,6,1,3.12,1648,0.06,3
2025-06-21 12:00:00,P00378,Sports,276.41,127.76,343.83,303.15,319,50,4,12,5,6,1,3.12,1648,0.16,8
2025-06-22 00:00:00,P00378,Sports,276.41,127.76,342.44,266.14,265,41,8,0,6,6,1,3.12,1648,0.1707,7
2025-06-22 12:00:00,P00378,Sports,276.41,127.76,243.99,284.79,21,48,10,12,6,6,1,3.12,1648,0.0833,4
2025-06-23 00:00:00,P00378,Sports,276.41,127.76,246.51,304.7,436,45,8,0,0,6,0,3.12,1648,0.3778,17
2025-06-23 12:00:00,P00378,Sports,276.41,127.76,290.71,245.8,405,37,2,12,0,6,0,3.12,1648,0.2432,9
2025-06-24 00:00:00,P00378,Sports,276.41,127.76,236.57,315.01,44,52,5,0,1,6,0,3.12,1648,0.1346,7
2025-06-24 12:00:00,P00378,Sports,276.41,127.76,304.74,272.37,310,48,6,12,1,6,0,3.12,1648,0.1875,9
2025-06-25 00:00:00,P00378,Sports,276.41,127.76,238.7,288.44,277,61,7,0,2,6,0,3.12,1648,0.2459,15
2025-06-25 12:00:00,P00378,Sports,276.41,127.76,247.38,267.78,308,53,12,12,2,6,0,3.12,1648,0.3019,16
2025-06-26 00:00:00,P00378,Sports,276.41,127.76,242.18,308.03,43,43,3,0,3,6,0,3.12,1648,0.1628,7
2025-06-26 12:00:00,P00378,Sports,276.41,127.76,290.69,257.16,97,47,2,12,3,6,0,3.12,1648,0.1489,7
2025-06-27 00:00:00,P00378,Sports,276.41,127.76,245.94,305.54,421,65,15,0,4,6,0,3.12,1648,0.3077,20
2025-06-27 12:00:00,P00378,Sports,276.41,127.76,257.09,246.24,116,53,7,12,4,6,0,3.12,1648,0.283,15
2025-06-28 00:00:00,P00378,Sports,276.41,127.76,317.87,274.45,232,51,11,0,5,6,1,3.12,1648,0.1569,8
2025-06-28 12:00:00,P00378,Sports,276.41,127.76,281.22,270.61,441,55,6,12,5,6,1,3.12,1648,0.1818,10
2025-06-29 00:00:00,P00378,Sports,276.41,127.76,249.88,235.19,428,63,10,0,6,6,1,3.12,1648,0.2063,13
2025-06-29 12:00:00,P00378,Sports,276.41,127.76,243.78,251.18,76,71,7,12,6,6,1,3.12,1648,0.1268,9
2025-06-30 00:00:00,P00378,Sports,276.41,127.76,296.27,298.46,20,70,6,0,0,6,0,3.12,1648,0.0286,2
2025-06-30 12:00:00,P00378,Sports,276.41,127.76,269.85,236.05,87,63,15,12,0,6,0,3.12,1648,0.0952,6
2025-07-01 00:00:00,P00378,Sports,276.41,127.76,254.18,264.0,286,55,8,0,1,7,0,3.12,1648,0.2182,12
2025-07-01 12:00:00,P00378,Sports,276.41,127.76,316.35,254.66,370,60,13,12,1,7,0,3.12,1648,0.15,9
2025-07-02 00:00:00,P00378,Sports,276.41,127.76,251.38,242.14,296,53,10,0,2,7,0,3.12,1648,0.1887,10
2025-07-02 12:00:00,P00378,Sports,276.41,127.76,226.8,315.84,286,63,7,12,2,7,0,3.12,1648,0.3333,21
2025-07-03 00:00:00,P00378,Sports,276.41,127.76,260.22,244.53,18,46,5,0,3,7,0,3.12,1648,0.0652,3
2025-07-03 12:00:00,P00378,Sports,276.41,127.76,274.3,264.82,11,68,13,12,3,7,0,3.12,1648,0.0294,2
2025-07-04 00:00:00,P00378,Sports,276.41,127.76,320.03,291.55,155,55,10,0,4,7,0,3.12,1648,0.1818,10
2025-07-04 12:00:00,P00378,Sports,276.41,127.76,273.86,258.43,283,54,5,12,4,7,0,3.12,1648,0.2778,15
2025-07-05 00:00:00,P00378,Sports,276.41,127.76,343.01,312.07,227,59,9,0,5,7,1,3.12,1648,0.1864,11
2025-07-05 12:00:00,P00378,Sports,276.41,127.76,229.44,299.63,208,78,8,12,5,7,1,3.12,1648,0.2051,16
2025-07-06 00:00:00,P00378,Sports,276.41,127.76,307.29,238.59,144,47,9,0,6,7,1,3.12,1648,0.1489,7
2025-07-06 12:00:00,P00378,Sports,276.41,127.76,336.72,307.47,92,59,6,12,6,7,1,3.12,1648,0.0847,5
2025-07-07 00:00:00,P00378,Sports,276.41,127.76,254.57,270.37,49,60,10,0,0,7,0,3.12,1648,0.1,6
2025-07-07 12:00:00,P00378,Sports,276.41,127.76,276.25,265.96,204,63,4,12,0,7,0,3.12,1648,0.2381,15
2025-07-08 00:00:00,P00378,Sports,276.41,127.76,266.52,273.37,5,61,14,0,1,7,0,3.12,1648,0.0492,3
2025-07-08 12:00:00,P00378,Sports,276.41,127.76,314.89,312.23,359,46,9,12,1,7,0,3.12,1648,0.2826,13
2025-07-09 00:00:00,P00378,Sports,276.41,127.76,341.44,302.71,415,50,11,0,2,7,0,3.12,1648,0.14,7
2025-07-09 12:00:00,P00378,Sports,276.41,127.76,285.52,245.76,127,63,10,12,2,7,0,3.12,1648,0.1905,12
2025-07-10 00:00:00,P00378,Sports,276.41,127.76,230.41,297.2,162,55,5,0,3,7,0,3.12,1648,0.2909,16
2025-07-10 12:00:00,P00378,Sports,276.41,127.76,319.04,246.67,171,65,5,12,3,7,0,3.12,1648,0.0923,6
2025-07-11 00:00:00,P00378,Sports,276.41,127.76,337.88,244.64,149,58,4,0,4,7,0,3.12,1648,0.0862,5
2025-07-11 12:00:00,P00378,Sports,276.41,127.76,216.96,281.79,296,55,5,12,4,7,0,3.12,1648,0.5273,29
2025-07-12 00:00:00,P00378,Sports,276.41,127.76,210.49,261.65,322,51,3,0,5,7,1,3.12,1648,0.5294,27
2025-07-12 12:00:00,P00378,Sports,276.41,127.76,233.88,272.64,194,58,7,12,5,7,1,3.12,1648,0.3276,19
2025-07-13 00:00:00,P00378,Sports,276.41,127.76,212.57,288.8,170,46,9,0,6,7,1,3.12,1648,0.5,23
2025-07-13 12:00:00,P00378,Sports,276.41,127.76,229.24,280.49,48,44,10,12,6,7,1,3.12,1648,0.1591,7
2025-07-14 00:00:00,P00378,Sports,276.41,127.76,253.1,288.25,115,49,4,0,0,7,0,3.12,1648,0.4082,20
2025-07-14 12:00:00,P00378,Sports,276.41,127.76,326.13,238.38,180,62,9,12,0,7,0,3.12,1648,0.1613,10
2025-07-15 00:00:00,P00378,Sports,276.41,127.76,286.04,281.72,445,53,8,0,1,7,0,3.12,1648,0.1887,10
2025-07-15 12:00:00,P00378,Sports,276.41,127.76,229.53,297.01,223,53,7,12,1,7,0,3.12,1648,0.4151,22
2025-07-16 00:00:00,P00378,Sports,276.41,127.76,320.76,252.4,428,54,5,0,2,7,0,3.12,1648,0.1481,8
